what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305461782881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305461783790
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305461818102
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305461821386
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305461821689
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305461823693
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305461823975
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305461824061
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305461832418
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305461832639
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305461832707
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305461872670
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305473271500
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305473274760
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305473274955
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305473285485
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1305473289740
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305473290814
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305473293425
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305473293630
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305473356115
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305473356341
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305473376953
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305473377167
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305473417886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305473423138
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305473475376
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305473505089
error,log,,,"Failed to load properties file for project 'ApiDemos'",1305473551896
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305473551973
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1305473552075
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305473629518
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305473629594
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305473713030
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305473716646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305473832318
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1305473833010
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305473834624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305473834746
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305473840137
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1305473840204
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1305473840204
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305473856253
error,log,,,"Failed to load properties file for project 'Inventory'",1305473954355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305473954430
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.newWizard",1305473954531
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305473964021
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305473964088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305473977113
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305473983029
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305473983371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474121880
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474126548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474135942
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305474150080
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1305474164238
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305474177116
closed,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1305474177116
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305474178670
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305474179559
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305474179622
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1305474181252
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305474185383
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305474185384
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305474185398
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305474185412
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305474185433
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305474185454
opened,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1305474187016
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1305474187044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1305474310739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1305474355661
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1305474355945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1305474356519
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1305474393532
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1305474401810
error,log,,,"main.xml: error!",1305474413814
error,log,,,"main.xml: NullPointerException: null",1305474413815
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1305474415711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1305474415826
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1305474437759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474468762
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474478142
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1305474481935
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1305474483255
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1305474484022
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1305474484044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1305474486873
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1305474489817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474495456
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474501837
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474513906
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474521306
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1305474523819
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1305474531515
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1305474534783
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1305474538296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474539863
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474590149
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1305474592278
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.ContentOutline",1305474598625
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474599984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474604569
activated,editor,com.android.ide.eclipse.adt,10.0.1.v201103111512-110841,"com.android.ide.eclipse.editors.layout.LayoutEditor",1305474605626
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1305474608020
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1305474610648
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305474610926
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1305474611032
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1305474623228
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1305474623274
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474656260
started,bundle,org.eclipse.ui.cheatsheets,3.4.0.v20100427,"org.eclipse.ui.cheatsheets",1305474664185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474737591
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305474738517
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305474742269
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305474742758
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305474742917
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305474744717
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305474748181
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305474749041
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474761130
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474761969
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474793185
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474794095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474801288
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474857653
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474871367
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474877028
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305474909226
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305474916130
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474919221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474920018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474931564
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474966318
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474978362
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305474978545
error,log,,,"Unhandled event loop exception",1305474978625
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305474992021
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305475013316
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305475013701
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305475013908
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305475016100
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305475017428
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305475028446
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305475029423
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305475031682
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475036405
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475287294
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1305475287671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1305475288739
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1305475290538
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1305475293981
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475300710
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475354046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475391848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475432008
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1305475434427
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1305475436334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475437810
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475443519
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1305475446318
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1305475448698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475454041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475463160
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1305475466173
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1305475470480
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1305475472703
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475476420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475511803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1305475519446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475541329
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475558117
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475559984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475560182
error,log,,,"Unhandled event loop exception",1305475560228
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475570704
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475599160
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.hippieCompletion",1305475607890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1305475633893
